2640581977682364778,<nil>,6.422038,6.820180
7247793932385268851,<nil>,6.422244,10.047410
8713298966479231265,<nil>,6.422258,6.900686
8757155226067830732,<nil>,6.422303,7.083668
7492765961795168921,<nil>,6.582445,7.061752
1447806908652726476,<nil>,6.582524,8.480944
8590516811122694305,<nil>,6.582615,7.298622
8236000563283034457,<nil>,6.582685,8.003037
409914005865899548,<nil>,6.582739,12.087560
3641878134154675723,<nil>,6.582801,8.719632
4592876211079920211,<nil>,6.686106,7.685454
5186723887862771431,<nil>,6.686141,8.321272
8590789666074153559,<nil>,6.686160,9223372036.854776
PerSecond 576460753533.121094 16
1779861491641687820,<nil>,6.686181,8.639509
5499503099809989979,<nil>,6.820193,7.928072
6717340436897606407,<nil>,6.900629,7.219784
7807082035137717441,<nil>,6.900763,9.895391
4259218099284613925,<nil>,6.900961,8.719461
2047639213894089291,<nil>,7.061766,8.639923
7240798407315712625,<nil>,7.219729,8.639264
8904404288254982054,<nil>,7.219796,8.481233
4438260506889933097,<nil>,7.219871,8.639220
4479421600908219878,<nil>,7.298571,8.003094
8945116544808873729,<nil>,7.298627,9223372036.854776
PerSecond 838488367648.421875 11
6474400608380044936,<nil>,7.685467,8.719534
757249623989377966,<nil>,7.927974,9.895133
6950222742195309727,<nil>,7.928084,9.736867
3636958475995207529,<nil>,7.928167,10.752058
6133908822713625680,<nil>,8.003044,10.752252
3800811981864964997,<nil>,8.320957,8.639601
3559794261898341744,<nil>,8.321013,9.506439
6257002731117285771,<nil>,8.321055,8.799143
5290660621606128364,<nil>,8.321194,9.814055
7626188935319020055,<nil>,8.321286,9.894978
8398119466853594484,<nil>,8.321403,9.737071
8104464185763060400,<nil>,8.321546,10.047482
7590627995320119535,<nil>,8.321620,9.506604
5877998682327914191,<nil>,8.321741,8.799201
6038840811088315777,<nil>,8.321806,9.582926
5367670897517417526,<nil>,8.321936,9.582869
7918073351763221495,<nil>,8.480950,8.876926
4470544430946468526,<nil>,8.481120,9.033617
6077521845813658924,<nil>,8.481243,8.876826
2087117956875767645,<nil>,8.639131,9.033539
3546248735484474820,<nil>,8.639224,9.814139
8721448619116863958,<nil>,8.639288,9.506541
245195287149217121,<nil>,8.639375,12.011972
5005390308089308097,<nil>,8.639417,9.814246
2499771134871375453,<nil>,8.639513,12.087347
7874138225276421062,<nil>,8.639551,9.582796
5618087181775783872,<nil>,8.639628,9.506659
1372031473403187090,<nil>,8.639929,9.736999
5529852962922937628,<nil>,8.719475,9.033506
4907595213236122216,<nil>,8.719539,10.047537
8173332798806920393,<nil>,8.799149,10.752371
7386385357551267532,<nil>,8.799208,12.011918
1312807562124832281,<nil>,8.876832,12.087266
3654547867597424826,<nil>,8.876940,9.895217
8654846241027939518,<nil>,9.033512,10.203864
2598395699770760352,<nil>,9.033543,10.204078
7853639823431725979,<nil>,9.033622,10.360263
3141098554880012157,<nil>,9.506446,9.814147
7674894770490124903,<nil>,9.506546,10.047316
5462028950080291949,<nil>,9.506664,10.752309
1228045199981651039,<nil>,9.582804,9.972513
7108521334523206508,<nil>,9.582876,10.204322
4698040654754349101,<nil>,9.582933,11.144566
6994454409178082436,<nil>,9.736875,10.125501
2857756005884322987,<nil>,9.737077,12.014203
2942568403268060681,<nil>,9.814063,10.203987
6049490154909449131,<nil>,9.814145,12.086993
301780645056901415,<nil>,9.814153,12.014130
5999437385713496027,<nil>,9.814251,10.440846
4721949183587139653,<nil>,9.894986,12.013740
6559157793688291260,<nil>,9.895026,11.144504
5693597522378612277,<nil>,9.895225,10.440788
3702321401132008508,<nil>,9.895321,12.013680
7199045130530496588,<nil>,9.895466,9223372036.854776
PerSecond 170803186999.237457 54
4670410262492383953,<nil>,10.047324,10.360117
2635071054224179430,<nil>,10.047486,10.440689
709607305044343884,<nil>,10.047541,12.014069
8289326988296363968,<nil>,10.125515,11.535501
8883121795514740328,<nil>,10.203871,11.063719
1170171820690437016,<nil>,10.204052,12.013624
3443613093989838537,<nil>,10.360129,11.063606
4248959279589970754,<nil>,10.440696,12.087148
7160267649649283133,<nil>,10.440795,11.300980
1732822225631441413,<nil>,10.440853,11.063523
2539399046781032516,<nil>,10.752065,12.162658
7641160050240560044,<nil>,10.752259,11.144615
1499667869855138760,<nil>,10.752322,12.087049
164398878065326690,<nil>,10.752377,11.300860
8166185623005008449,<nil>,11.063529,12.087199
3385845898237462452,<nil>,11.063621,11.560026
391678849722448586,<nil>,11.063729,12.876290
5285103754982433312,<nil>,11.144512,9223372036.854776
PerSecond 512409557961.876221 18
6486078351347590031,<nil>,11.144572,12.086884
5720040593220238300,<nil>,11.300986,11.935336
6621077254469348188,<nil>,11.560038,12.244470
9130349655385242273,<nil>,11.935348,9223372036.854776
PerSecond 2305843006795.130371 4
1261393837453606385,<nil>,12.011932,13.347878
8592363746895730807,<nil>,12.011978,13.269780
2703921055444995145,<nil>,12.013628,13.347744
3289278638927321957,<nil>,12.013685,16.394013
4535110560548154977,<nil>,12.014073,13.427272
4636151912115180348,<nil>,12.014209,13.192780
1082025484457241481,<nil>,12.086891,12.876252
84253995478139420,<nil>,12.087000,13.192856
1508237826491703770,<nil>,12.087103,17.185414
9193005296281469515,<nil>,12.087154,13.584127
503566777636055006,<nil>,12.087204,13.427167
2052454178418407994,<nil>,12.087304,13.584039
2394930260326768039,<nil>,12.087353,17.185559
1489077547054348960,<nil>,12.087409,13.192732
7635266288681458392,<nil>,12.162669,13.427224
3334235408228591007,<nil>,12.244482,16.394155
489092176976920697,<nil>,12.876264,13.896756
5429025899926935688,<nil>,12.876296,13.427122
9182537612388239924,<nil>,13.192739,13.738348
3001321279336582099,<nil>,13.192785,13.738297
6328224174972018324,<nil>,13.269790,13.738194
7396573375223378766,<nil>,13.347753,13.896677
1897481038881676732,<nil>,13.427129,13.762622
6427175998284248642,<nil>,13.584047,17.185478
3364418325914459605,<nil>,13.584133,17.185592
733301246715026954,<nil>,13.762640,16.394222
4896814121777972825,<nil>,13.896684,14.592028
85146816656790316,<nil>,16.394020,17.343986
5699388024568029476,<nil>,16.394161,18.657986
PerSecond 1779.440826 29
8405068812155515183,<nil>,17.185422,19.438995
PerSecond 2253.573010 1
2015168608539418845,<nil>,17.185484,17.568033
7239339585992345624,<nil>,17.185565,17.881136
4452428813400194097,<nil>,17.185597,17.647442
2798446677573875246,<nil>,17.344004,18.810269
7224642938613007505,<nil>,17.568041,19.438917
7629741813678752188,<nil>,17.647452,19.674671
6345677610740596854,<nil>,17.881152,18.657918
1747071766962524713,<nil>,18.657928,20.671025
PerSecond 1211.773490 8
1972641399890535735,<nil>,18.657998,20.670951
2106960246690165602,<nil>,18.810284,19.519235
7138447731570855394,<nil>,19.438924,21.142002
PerSecond 1474.993930 3
3253643478277754877,<nil>,19.439009,21.141949
865390338715825609,<nil>,19.519251,19.906182
5379160538840107174,<nil>,19.674689,20.982423
5386023137543926533,<nil>,19.906193,21.598872
6309715921250726587,<nil>,20.670959,21.674371
270522503247962836,<nil>,20.671031,21.440980
6472036125412537044,<nil>,20.982434,21.365702
3273552291852778590,<nil>,21.141961,22.843701
PerSecond 1118.581735 8
8505433183249972466,<nil>,21.142009,22.061984
2809580997413117273,<nil>,21.365714,22.763877
7178094535662734438,<nil>,21.440996,23.314444
PerSecond 1397.195370 3
7297675969461017702,<nil>,21.598887,23.000215
866098798519118046,<nil>,21.674385,23.000126
8859209421659051664,<nil>,22.061994,23.725849
6705684286839717494,<nil>,22.763891,23.466581
8422254759184257211,<nil>,22.843713,23.703199
2246370075422820690,<nil>,23.000139,23.703149
1948774452107625278,<nil>,23.000228,23.314398
2998594034499132055,<nil>,23.314404,23.625650
1148188990844861197,<nil>,23.314455,25.047568
PerSecond 1001.626869 9
4760428523989689118,<nil>,23.466591,23.725792
4197941927322382054,<nil>,23.625668,25.279227
PerSecond 956.379691 2
1873028403530748053,<nil>,23.703206,24.341159
6026427875919827230,<nil>,23.725859,24.889764
2215637387882450286,<nil>,24.341171,25.279160
5233170333087750216,<nil>,24.889775,28.196175
PerSecond 1511.561693 4
5976005280972045488,<nil>,25.047579,30.849753
PerSecond 5802.174315 1
8334376190518401051,<nil>,25.279166,26.535013
3882543765931921747,<nil>,25.279232,25.901456
7835693369975202943,<nil>,26.535024,27.167600
5988222028737266685,<nil>,27.167614,28.196248
PerSecond 884.820394 4
3393340922463254164,<nil>,28.196183,33.321114
PerSecond 5124.930628 1
2667693772511276035,<nil>,28.196254,30.484224
PerSecond 2287.969966 1
6631831586340903859,<nil>,30.849768,32.075531
PerSecond 1225.762446 1
4990330710283842414,<nil>,32.075543,33.010924
PerSecond 935.380971 1
4461422643754319632,<nil>,33.010939,34.177147
PerSecond 1166.207767 1
7952191389581782872,<nil>,34.177161,37.459830
PerSecond 3282.668339 1
7270122701654047704,<nil>,37.459847,38.009902
PerSecond 550.055267 1
768438198755622876,<nil>,38.009915,38.478019
PerSecond 468.103899 1
8042844432890664355,<nil>,38.478030,39.725984
PerSecond 1247.953693 1
8202479858415264252,<nil>,39.725994,40.913504
PerSecond 1187.509903 1
6665170288988375485,<nil>,40.913515,41.228122
PerSecond 314.607363 1
2720171052084594151,<nil>,41.228133,41.620126
PerSecond 391.993694 1
5997522991168164232,<nil>,41.620147,42.089371
PerSecond 469.223979 1
4345245484710947805,<nil>,42.089385,43.574194
PerSecond 1484.808528 1
7773849583505514366,<nil>,43.574206,44.355231
PerSecond 781.025140 1
3577792487091679691,<nil>,44.355247,44.749203
PerSecond 393.956224 1
1751036618348787575,<nil>,44.749214,45.459356
PerSecond 710.141953 1
219766899014727502,<nil>,45.459375,46.157389
PerSecond 698.013466 1
8105539317989419188,<nil>,46.157400,46.549657
8545214179437112779,<nil>,46.549670,47.626256
PerSecond 734.421112 2
1701454696602234126,<nil>,47.626267,48.319505
PerSecond 693.238244 1
3222472501684184156,<nil>,48.319514,48.873352
5843059693844470278,<nil>,48.873371,50.525945
PerSecond 1103.205962 2
8431436239856630112,<nil>,50.525957,51.479221
PerSecond 953.264707 1
5921698454704290638,<nil>,51.479237,9223372036.854776
PerSecond 9223371985375.539062 1
